"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.920240365E1,7.824189663E-1,1.557660550E-1,8.933641016E-3,7.978234846E-1
4.920491151E1,7.750887871E-1,1.600419879E-1,1.565296017E-2,7.915940127E-1
4.920741943E1,7.708128691E-1,1.582094431E-1,1.198787708E-2,7.869729450E-1
4.920992735E1,7.695912123E-1,1.514901221E-1,1.320957206E-2,7.844707668E-1
4.921243526E1,7.653152347E-1,1.527118087E-1,1.382041909E-2,7.805250213E-1
4.921494313E1,7.573742270E-1,1.466033459E-1,1.504211407E-2,7.715792416E-1
4.921745105E1,7.482115626E-1,1.447708011E-1,1.320957206E-2,7.622031357E-1
4.921995891E1,7.396596670E-1,1.478250325E-1,1.687465608E-2,7.544755909E-1
4.922246683E1,7.317186594E-1,1.435490996E-1,1.748550311E-2,7.458714925E-1
4.922497474E1,7.262210250E-1,1.356080920E-1,1.992889121E-2,7.390424159E-1
4.922748266E1,7.195017338E-1,1.411057115E-1,2.420482226E-2,7.336071429E-1
4.922999052E1,7.121715546E-1,1.356080920E-1,2.053973824E-2,7.252584081E-1
4.923249844E1,7.048413754E-1,1.337755471E-1,2.176143415E-2,7.177540118E-1
4.923500636E1,6.944569945E-1,1.404948682E-1,2.909160033E-2,7.091231532E-1
4.923751422E1,6.828508973E-1,1.356080920E-1,2.786990628E-2,6.967435929E-1
4.924002214E1,6.761315465E-1,1.282779276E-1,2.848075330E-2,6.887817130E-1
4.924253000E1,6.706339121E-1,1.294996142E-1,3.214583546E-2,6.837787280E-1
4.924503792E1,6.669688225E-1,1.282779276E-1,3.336753324E-2,6.800117860E-1
4.924754584E1,6.633037925E-1,1.282779276E-1,3.092414327E-2,6.763013015E-1
4.925005375E1,6.602495313E-1,1.246128380E-1,3.214583546E-2,6.726746299E-1
4.925256162E1,6.571952701E-1,1.221694499E-1,3.886515647E-2,6.695830776E-1
4.925506954E1,6.523085237E-1,1.209477559E-1,3.397838026E-2,6.642960936E-1
4.925757740E1,6.510868073E-1,1.240019947E-1,3.397838026E-2,6.636603466E-1
4.926008532E1,6.498651505E-1,1.294996142E-1,3.825430945E-2,6.637456260E-1
4.926259323E1,6.486434340E-1,1.154501289E-1,3.153498843E-2,6.595919135E-1
4.926510110E1,6.449783444E-1,1.166718230E-1,4.008685052E-2,6.566706440E-1
4.926760901E1,6.388698816E-1,1.203369126E-1,4.436278343E-2,6.516162634E-1
4.927011693E1,6.358156204E-1,1.227803007E-1,4.008685052E-2,6.488015575E-1
4.927262485E1,6.315397024E-1,1.209477559E-1,4.191939160E-2,6.443818672E-1
4.927513271E1,6.272637844E-1,1.203369126E-1,4.130854458E-2,6.400368924E-1
4.927764063E1,6.248204112E-1,1.178935245E-1,4.924955964E-2,6.377499106E-1
4.928014849E1,6.254312396E-1,1.136175916E-1,4.986040667E-2,6.376199909E-1
4.928265641E1,6.278746128E-1,1.191152185E-1,4.619532451E-2,6.407409560E-1
4.928516433E1,6.321505308E-1,1.215586066E-1,4.253023863E-2,6.451353421E-1
4.928767224E1,6.345939636E-1,1.203369126E-1,4.558447748E-2,6.475093944E-1
4.929018011E1,6.394807100E-1,1.154501289E-1,4.802786559E-2,6.515911192E-1
4.929268802E1,6.449783444E-1,1.087308154E-1,5.291464552E-2,6.562159818E-1
4.929519589E1,6.486434340E-1,1.123958975E-1,4.986040667E-2,6.601948216E-1
4.929770381E1,6.523085237E-1,1.166718230E-1,5.169294775E-2,6.646735177E-1
4.930021172E1,6.553627253E-1,1.081199646E-1,4.558447748E-2,6.657838786E-1
4.930271959E1,6.565844417E-1,1.148392856E-1,5.169294775E-2,6.685531777E-1
4.930522750E1,6.578061581E-1,1.136175916E-1,5.352549255E-2,6.696886419E-1
4.930773542E1,6.614712477E-1,1.087308154E-1,5.780142173E-2,6.728354970E-1
4.931024329E1,6.657471657E-1,1.111742035E-1,5.780142173E-2,6.774363413E-1
4.931275120E1,6.736881733E-1,1.142284349E-1,5.474718660E-2,6.854933585E-1
4.931525912E1,6.804074645E-1,1.093416587E-1,5.413633958E-2,6.912601965E-1
4.931776698E1,6.871268153E-1,1.075091213E-1,5.902311578E-2,6.979865326E-1
4.932027490E1,6.950678229E-1,1.044548824E-1,6.024480984E-2,7.054498834E-1
4.932278282E1,7.011762857E-1,1.148392856E-1,5.902311578E-2,7.129656187E-1
4.932529068E1,7.109498382E-1,1.099525094E-1,6.085565686E-2,7.219713552E-1
4.932779860E1,7.201125622E-1,1.075091213E-1,6.390989572E-2,7.308931441E-1
4.933030651E1,7.292752862E-1,1.038440317E-1,6.757497787E-2,7.397245458E-1
4.933281438E1,7.353837490E-1,1.032331884E-1,6.757497787E-2,7.456626094E-1
4.933532230E1,7.439355850E-1,1.081199646E-1,6.574243307E-2,7.546205331E-1
4.933783021E1,7.567633986E-1,1.056765765E-1,6.574243307E-2,7.669292326E-1
4.934033808E1,7.671477795E-1,1.007898003E-1,6.207735091E-2,7.762267046E-1
4.934284599E1,7.787538767E-1,1.007898003E-1,6.574243307E-2,7.879963527E-1
4.934535391E1,7.903599739E-1,1.020114943E-1,6.696412712E-2,7.997245949E-1
4.934786177E1,8.007444143E-1,9.834641218E-2,6.513158977E-2,8.093860376E-1
4.935036969E1,8.105179667E-1,1.014006436E-1,6.513158977E-2,8.194288187E-1
4.935287761E1,8.172372580E-1,9.895725548E-2,6.757497787E-2,8.259755758E-1
4.935538547E1,8.270108104E-1,1.007898003E-1,6.940752268E-2,8.360160695E-1
4.935789339E1,8.343409896E-1,9.651386738E-2,7.307260484E-2,8.430773506E-1
4.936040131E1,8.428928852E-1,1.038440317E-1,7.673768699E-2,8.527254373E-1
4.936290917E1,8.514447212E-1,1.007898003E-1,7.124006003E-2,8.603440261E-1
4.936541709E1,8.569423556E-1,1.026223376E-1,7.429429889E-2,8.662569988E-1
4.936792500E1,8.599965572E-1,9.834641218E-2,7.734853774E-2,8.690505690E-1
4.937043287E1,8.642725348E-1,9.834641218E-2,7.795938104E-2,8.733365310E-1
4.937294079E1,8.703809977E-1,1.038440317E-1,8.284615725E-2,8.804601920E-1
4.937544870E1,8.783220053E-1,9.956810623E-2,8.101361990E-2,8.876522739E-1
4.937795657E1,8.850412965E-1,1.014006436E-1,8.040276915E-2,8.944522303E-1
4.938046448E1,8.984799385E-1,9.956810623E-2,8.345700800E-2,9.078243662E-1
4.938297240E1,9.131402969E-1,9.284878522E-2,8.406785131E-2,9.216905676E-1
4.938548026E1,9.302440286E-1,9.101624042E-2,8.101361990E-2,9.381903407E-1
4.938798818E1,9.491803050E-1,9.590301663E-2,8.284615725E-2,9.576033238E-1
4.939049610E1,9.699490666E-1,9.590301663E-2,8.345700800E-2,9.782451905E-1
4.939300396E1,9.870527983E-1,9.223793447E-2,8.101361990E-2,9.946578657E-1
4.939551188E1,1.004767418E0,8.857285231E-2,7.979192585E-2,1.011814936E0
4.939801980E1,1.016373515E0,8.918370306E-2,8.712209016E-2,1.023991755E0
4.940052766E1,1.029201269E0,9.040539712E-2,8.590039611E-2,1.036729119E0
4.940303558E1,1.044472456E0,8.735115826E-2,8.590039611E-2,1.051632927E0
4.940554349E1,1.058521986E0,8.368607610E-2,8.284615725E-2,1.065051942E0
4.940805136E1,1.073182225E0,8.490777016E-2,8.590039611E-2,1.079957544E0
4.941055927E1,1.088453412E0,8.368607610E-2,9.200886637E-2,1.095536317E0
4.941306719E1,1.104946375E0,8.490777016E-2,9.078717232E-2,1.111916423E0
4.941557506E1,1.113498211E0,8.796200156E-2,8.834378421E-2,1.120455355E0
4.941808297E1,1.116552472E0,8.857285231E-2,8.956547827E-2,1.123635416E0
4.942059084E1,1.117774129E0,8.368607610E-2,9.445225447E-2,1.124874922E0
4.942309875E1,1.117774129E0,8.368607610E-2,9.689565003E-2,1.125082721E0
4.942560667E1,1.114719868E0,8.307522535E-2,9.567394853E-2,1.121898115E0
4.942811459E1,1.109222293E0,8.185353130E-2,9.567394853E-2,1.116345645E0
4.943062245E1,1.107389688E0,8.124268800E-2,9.872818738E-2,1.114746407E0
4.943313037E1,1.104335546E0,8.002099395E-2,9.994988143E-2,1.111733033E0
4.943563828E1,1.103113770E0,8.002099395E-2,9.567394853E-2,1.110142718E0
4.943814615E1,1.105557203E0,8.307522535E-2,9.506310523E-2,1.112742206E0
4.944065407E1,1.102502942E0,8.307522535E-2,9.933903813E-2,1.110082193E0
4.944316193E1,1.101892114E0,7.574506104E-2,1.017824262E-1,1.109172307E0
4.944566985E1,1.098837852E0,7.757759839E-2,9.811734408E-2,1.105933960E0
4.944817776E1,1.097005367E0,7.207997888E-2,9.750649333E-2,1.103686466E0
4.945068563E1,1.092118502E0,7.452336699E-2,1.011715755E-1,1.099323538E0
4.945319355E1,1.090286016E0,6.841489673E-2,9.994988143E-2,1.096993243E0
4.945570146E1,1.083566666E0,7.391251624E-2,1.011715755E-1,1.090786627E0
4.945820933E1,1.076847315E0,6.841489673E-2,9.994988143E-2,1.083637724E0
4.946071724E1,1.073793173E0,7.085828483E-2,1.011715755E-1,1.080873888E0
4.946322516E1,1.068906307E0,6.230641901E-2,1.042258143E-1,1.075781485E0
4.946573302E1,1.062797904E0,7.207997888E-2,1.036149636E-1,1.070266775E0
4.946824094E1,1.062187076E0,6.352811307E-2,1.017824262E-1,1.068941938E0
4.947074886E1,1.061576128E0,6.047387794E-2,1.005607322E-1,1.068041865E0
4.947325672E1,1.059132814E0,5.619794875E-2,1.036149636E-1,1.065671895E0
4.947576464E1,1.050580978E0,6.108472496E-2,1.072800532E-1,1.057809409E0
4.947827256E1,1.045694113E0,5.070032179E-2,1.060583517E-1,1.052280891E0
4.948078042E1,1.033477187E0,5.680879578E-2,1.097234413E-1,1.040836956E0
4.948328834E1,1.024314523E0,5.741964281E-2,1.091125906E-1,1.031708687E0
4.948579625E1,1.013319254E0,5.131116882E-2,1.072800532E-1,1.020273373E0
4.948830412E1,1.005378246E0,5.497625470E-2,1.103342846E-1,1.012907430E0
4.949081204E1,1.001102328E0,5.192201585E-2,1.097234413E-1,1.008434927E0
4.949331995E1,9.949938059E-1,5.008947477E-2,1.091125906E-1,1.002211149E0
4.949582782E1,9.894962311E-1,5.131116882E-2,1.109451354E-1,9.970177784E-1
4.949833573E1,9.870527983E-1,5.008947477E-2,1.103342846E-1,9.944625867E-1
4.950084365E1,9.827768803E-1,4.459185153E-2,1.109451354E-1,9.900240667E-1
4.950335151E1,9.748358727E-1,4.459185153E-2,1.097234413E-1,9.820044019E-1
4.950585943E1,9.681165218E-1,4.581354558E-2,1.133885235E-1,9.758101445E-1
4.950836735E1,9.662840366E-1,4.581354558E-2,1.152210608E-1,9.742071716E-1
4.951087521E1,9.681165218E-1,3.970507160E-2,1.139993668E-1,9.756136265E-1
4.951338313E1,9.656731486E-1,4.092676565E-2,1.109451354E-1,9.728866600E-1
4.951589105E1,9.668948650E-1,3.848337755E-2,1.133885235E-1,9.742810722E-1
4.951839891E1,9.730033278E-1,3.298575059E-2,1.121668294E-1,9.800025170E-1
4.952090683E1,9.797226191E-1,3.237490356E-2,1.097234413E-1,9.863791250E-1
4.952341474E1,9.858311415E-1,3.054236248E-2,1.103342846E-1,9.924563113E-1
4.952592261E1,9.925504327E-1,3.176405653E-2,1.133885235E-1,9.995110174E-1
4.952843052E1,9.968263507E-1,3.298575059E-2,1.133885235E-1,1.003796688E0
4.953093844E1,9.998806119E-1,3.481829539E-2,1.121668294E-1,1.006754662E0
4.953344631E1,1.002934813E0,3.176405653E-2,1.158319116E-1,1.010101097E0
4.953595422E1,1.009043336E0,3.054236248E-2,1.194969937E-1,1.016553403E0
4.953846214E1,1.005989075E0,3.359659761E-2,1.194969937E-1,1.013618410E0
4.954097000E1,1.005989075E0,3.237490356E-2,1.207186878E-1,1.013723411E0
4.954347792E1,1.010875821E0,2.809897438E-2,1.213295385E-1,1.018518696E0
4.954598579E1,1.021260262E0,2.321219631E-2,1.182752997E-1,1.028348372E0
4.954849370E1,1.033477187E0,2.504473738E-2,1.170536056E-1,1.040386410E0
4.955100162E1,1.047526717E0,1.954711229E-2,1.176644564E-1,1.054295612E0
4.955350948E1,1.053635120E0,1.710372418E-2,1.176644564E-1,1.060322795E0
4.955601740E1,1.054246068E0,1.771457121E-2,1.182752997E-1,1.061007834E0
4.955852532E1,1.049970031E0,1.893626526E-2,1.194969937E-1,1.056917773E0
4.956103318E1,1.048137546E0,2.015795931E-2,1.170536056E-1,1.054846057E0
4.956354110E1,1.044472456E0,1.527118124E-2,1.188861504E-1,1.051327654E0
4.956604901E1,1.042639971E0,1.588202827E-2,1.194969937E-1,1.049585575E0
4.956855688E1,1.043250799E0,1.282779220E-2,1.182752997E-1,1.050012299E0
4.957106480E1,1.043861628E0,1.038440317E-2,1.213295385E-1,1.050940431E0
4.957357271E1,1.037753105E0,8.551862091E-3,1.231620759E-1,1.045071069E0
4.957608058E1,1.027979612E0,1.038440317E-2,1.170536056E-1,1.034674570E0
4.957858849E1,1.028590441E0,4.275931045E-3,1.207186878E-1,1.035659008E0
4.958109641E1,1.026757836E0,6.108472589E-3,1.207186878E-1,1.033848137E0
4.958360427E1,1.024925351E0,-1.221694518E-3,1.133885235E-1,1.031179143E0
4.958611219E1,1.015151739E0,-0.000000000E0,1.170536056E-1,1.021877977E0
4.958862011E1,1.010264993E0,-1.832541777E-3,1.139993668E-1,1.016678203E0
4.959112797E1,1.000491500E0,-1.221694518E-3,1.146102175E-1,1.007035370E0
4.959363589E1,9.937721491E-1,-6.108472589E-3,1.188861504E-1,1.000876773E0
4.959614381E1,9.846094251E-1,-6.719320081E-3,1.188861504E-1,9.917836387E-1
4.959865167E1,9.778901339E-1,-7.941014133E-3,1.139993668E-1,9.845445796E-1
4.960115959E1,9.717816114E-1,-1.221694518E-2,1.152210608E-1,9.786647265E-1
4.960366750E1,9.675056934E-1,-1.404948719E-2,1.170536056E-1,9.746620961E-1
4.960617537E1,9.607864022E-1,-8.551862091E-3,1.170536056E-1,9.679282988E-1
4.960868329E1,9.540670514E-1,-1.221694518E-2,1.133885235E-1,9.608590685E-1
4.961119120E1,9.479585886E-1,-1.588202827E-2,1.194969937E-1,9.555926203E-1
4.961369907E1,9.449043274E-1,-2.382304333E-2,1.188861504E-1,9.526518997E-1
4.961620698E1,9.406284094E-1,-2.137965336E-2,1.176644564E-1,9.482003050E-1
4.961871490E1,9.375742078E-1,-2.015795931E-2,1.139993668E-1,9.446944448E-1
4.962122276E1,9.387958646E-1,-2.443389036E-2,1.164427623E-1,9.463052400E-1
4.962373068E1,9.430717826E-1,-2.748812735E-2,1.152210608E-1,9.504819184E-1
4.962623860E1,9.436826706E-1,-2.626643144E-2,1.158319116E-1,9.511277201E-1
4.962874646E1,9.394067526E-1,-2.748812735E-2,1.164427623E-1,9.469950163E-1
4.963125438E1,9.436826706E-1,-3.115320951E-2,1.182752997E-1,9.515758255E-1
4.963376224E1,9.442934990E-1,-3.481829539E-2,1.182752997E-1,9.523085490E-1
4.963627016E1,9.412392974E-1,-3.359659761E-2,1.164427623E-1,9.490095169E-1
4.963877808E1,9.455152154E-1,-3.665083647E-2,1.201078445E-1,9.538176978E-1
4.964128599E1,9.485694170E-1,-3.787253052E-2,1.176644564E-1,9.565893538E-1
4.964379386E1,9.510128498E-1,-3.726168349E-2,1.170536056E-1,9.589136667E-1
4.964630177E1,9.528453946E-1,-4.092676565E-2,1.176644564E-1,9.609548743E-1
4.964880969E1,9.595646858E-1,-4.031591862E-2,1.176644564E-1,9.675922095E-1
4.965131756E1,9.583429694E-1,-4.398100078E-2,1.170536056E-1,9.664663067E-1
4.965382547E1,9.583429694E-1,-4.214845970E-2,1.158319116E-1,9.662374302E-1
4.965633334E1,9.583429694E-1,-4.520269856E-2,1.182752997E-1,9.666713906E-1
4.965884125E1,9.595646858E-1,-4.337015375E-2,1.158319116E-1,9.675031722E-1
4.966134917E1,9.620080590E-1,-4.581354558E-2,1.146102175E-1,9.698937512E-1
4.966385704E1,9.601755142E-1,-4.214845970E-2,1.146102175E-1,9.679096098E-1
4.966636495E1,9.558995962E-1,-4.398100078E-2,1.176644564E-1,9.641178822E-1
4.966887287E1,9.510128498E-1,-4.764608666E-2,1.219403818E-1,9.599817950E-1
4.967138073E1,9.473477602E-1,-4.825693369E-2,1.201078445E-1,9.561497815E-1
4.967388865E1,9.394067526E-1,-4.337015375E-2,1.188861504E-1,9.478923640E-1
4.967639657E1,9.369633198E-1,-4.703523964E-2,1.176644564E-1,9.454932579E-1
4.967890443E1,9.339091182E-1,-4.947862774E-2,1.201078445E-1,9.428999257E-1
4.968141235E1,9.284114838E-1,-4.703523964E-2,1.188861504E-1,9.371734705E-1
4.968392026E1,9.204704762E-1,-4.642439261E-2,1.170536056E-1,9.290439539E-1
4.968642813E1,9.210813046E-1,-5.192201585E-2,1.176644564E-1,9.300169835E-1
4.968893605E1,9.229138494E-1,-5.375456065E-2,1.158319116E-1,9.317062616E-1
4.969144396E1,9.088643789E-1,-5.192201585E-2,1.121668294E-1,9.172304796E-1
4.969395183E1,8.862630129E-1,-5.680879578E-2,1.176644564E-1,8.958427828E-1
4.969645974E1,8.642725348E-1,-5.008947477E-2,1.182752997E-1,8.737648519E-1
4.969896766E1,8.496121764E-1,-5.741964281E-2,1.207186878E-1,8.600644553E-1
4.970147552E1,8.373952508E-1,-5.253286287E-2,1.182752997E-1,8.473367419E-1
4.970398344E1,8.263999820E-1,-5.680879578E-2,1.182752997E-1,8.367515856E-1
4.970649136E1,8.178481460E-1,-5.680879578E-2,1.164427623E-1,8.280469468E-1
4.970899922E1,8.086854219E-1,-5.619794875E-2,1.164427623E-1,8.189561881E-1
4.971150714E1,7.921925187E-1,-5.741964281E-2,1.127776727E-1,8.022373748E-1
4.971401506E1,7.708128691E-1,-6.474980712E-2,1.121668294E-1,7.816178185E-1
4.971652292E1,7.524874806E-1,-5.497625470E-2,1.127776727E-1,7.628752195E-1
4.971903084E1,7.439355850E-1,-6.413896382E-2,1.091125906E-1,7.546254162E-1
4.972153870E1,7.359945774E-1,-6.963659078E-2,1.103342846E-1,7.474696831E-1
4.972404662E1,7.280535698E-1,-6.536065787E-2,1.127776727E-1,7.396301911E-1
4.972655454E1,7.115607262E-1,-6.474980712E-2,1.133885235E-1,7.234418856E-1
4.972906240E1,7.011762857E-1,-6.963659078E-2,1.127776727E-1,7.135938915E-1
4.973157032E1,6.932352781E-1,-6.780404598E-2,1.103342846E-1,7.052277603E-1
4.973407823E1,6.804074645E-1,-6.841489673E-2,1.121668294E-1,6.929764162E-1
4.973658615E1,6.779640913E-1,-7.391251624E-2,1.121668294E-1,6.911438105E-1
4.973909401E1,6.791858077E-1,-7.330167294E-2,1.091125906E-1,6.917890242E-1
4.974160193E1,6.736881733E-1,-8.124268800E-2,1.054475084E-1,6.867134091E-1
4.974410980E1,6.584169865E-1,-8.368607610E-2,1.109451354E-1,6.729228117E-1
4.974661771E1,6.358156204E-1,-8.307522535E-2,1.097234413E-1,6.505399525E-1
4.974912563E1,6.217661500E-1,-7.574506104E-2,1.085017473E-1,6.356910324E-1
4.975163349E1,6.132143140E-1,-8.735115826E-2,1.109451354E-1,6.292621415E-1
4.975414141E1,6.034407616E-1,-8.918370306E-2,1.127776727E-1,6.203332081E-1
4.975664933E1,5.893912315E-1,-8.368607610E-2,1.085017473E-1,6.051099175E-1
4.975915719E1,5.783960223E-1,-8.551861346E-2,1.085017473E-1,5.946663107E-1
4.976166511E1,5.661790371E-1,-8.918370306E-2,1.078908965E-1,5.832262687E-1
4.976417302E1,5.484644771E-1,-8.857285231E-2,1.042258143E-1,5.652622870E-1
4.976668089E1,5.289173722E-1,-9.162709117E-2,1.054475084E-1,5.470541906E-1
4.976918881E1,5.142570138E-1,-8.857285231E-2,1.054475084E-1,5.323763739E-1
4.977169672E1,5.050943494E-1,-9.284878522E-2,1.048366576E-1,5.241487608E-1
4.977420459E1,5.038726330E-1,-9.162709117E-2,1.017824262E-1,5.221521008E-1
4.977671250E1,4.898231328E-1,-9.345962852E-2,1.023932695E-1,5.090636357E-1
4.977922042E1,4.690543413E-1,-8.979454637E-2,1.036149636E-1,4.886830224E-1
4.978172828E1,4.385119677E-1,-8.979454637E-2,1.072800532E-1,4.602877536E-1
4.978423620E1,4.201865494E-1,-9.345962852E-2,1.036149636E-1,4.427499285E-1
4.978674407E1,4.073587656E-1,-9.529217333E-2,1.036149636E-1,4.309963142E-1
4.978925198E1,3.939201236E-1,-9.345962852E-2,1.054475084E-1,4.183622150E-1
4.979175990E1,3.823140264E-1,-8.918370306E-2,1.054475084E-1,4.064934497E-1
4.979426782E1,3.707079291E-1,-9.468132257E-2,1.005607322E-1,3.956025561E-1
4.979677568E1,3.609343767E-1,-8.918370306E-2,1.023932695E-1,3.856316103E-1
4.979928360E1,3.493282795E-1,-9.773556143E-2,9.872818738E-2,3.759384814E-1
4.980179146E1,3.395547271E-1,-9.895725548E-2,9.628479928E-2,3.665524705E-1
4.980429938E1,3.316137195E-1,-9.834641218E-2,9.261971712E-2,3.580755335E-1
4.980680730E1,3.200076222E-1,-1.056765765E-1,9.567394853E-2,3.503225964E-1
4.980931516E1,3.132883012E-1,-9.590301663E-2,9.261971712E-2,3.404781348E-1
4.981182308E1,3.029038906E-1,-9.590301663E-2,9.078717232E-2,3.304398072E-1
4.981433099E1,2.943520248E-1,-1.099525094E-1,9.445225447E-2,3.281065333E-1
4.981683886E1,2.827459276E-1,-9.407047927E-2,9.506310523E-2,3.127802881E-1
4.981934677E1,2.680855989E-1,-1.001789495E-1,9.567394853E-2,3.017601941E-1
4.982185469E1,2.650313675E-1,-1.026223376E-1,9.200886637E-2,2.987283071E-1
4.982436256E1,2.540360987E-1,-1.014006436E-1,8.651123941E-2,2.868808542E-1
4.982687047E1,2.350998372E-1,-1.105633527E-1,8.834378421E-2,2.744099353E-1
4.982937839E1,2.155527323E-1,-9.773556143E-2,8.895463496E-2,2.528401619E-1
4.983188625E1,2.039466351E-1,-1.093416587E-1,8.956547827E-2,2.481366623E-1
4.983439417E1,1.966164559E-1,-1.105633527E-1,8.834378421E-2,2.422538130E-1
4.983690209E1,1.843995154E-1,-1.062874198E-1,8.834378421E-2,2.304448331E-1
4.983940995E1,1.715717167E-1,-1.014006436E-1,8.834378421E-2,2.179990108E-1
4.984191787E1,1.581330895E-1,-1.105633527E-1,8.467870206E-2,2.107150008E-1
4.984442579E1,1.440836042E-1,-1.093416587E-1,8.406785131E-2,1.994569802E-1
4.984693365E1,1.300341040E-1,-1.032331884E-1,8.284615725E-2,1.855517318E-1
4.984944157E1,1.147629321E-1,-1.056765765E-1,8.101361990E-2,1.757875877E-1
4.985194948E1,1.025459841E-1,-1.087308154E-1,8.040276915E-2,1.697135067E-1
4.985445735E1,8.849649876E-2,-1.075091213E-1,8.162446320E-2,1.614075415E-1
4.985696526E1,6.772769243E-2,-1.105633527E-1,8.162446320E-2,1.532117759E-1
4.985947318E1,4.390464723E-2,-1.044548824E-1,7.979192585E-2,1.385827982E-1
4.986198104E1,2.008160390E-2,-1.075091213E-1,8.040276915E-2,1.357427245E-1
4.986448896E1,-4.963133950E-3,-1.056765765E-1,7.734853774E-2,1.310533014E-1
4.986699683E1,-3.184041381E-2,-1.099525094E-1,7.734853774E-2,1.381526785E-1
4.986950474E1,-5.993938819E-2,-1.087308154E-1,7.429429889E-2,1.446885044E-1
4.987201266E1,-8.864920586E-2,-1.142284349E-1,7.551599294E-2,1.631241313E-1
4.987452052E1,-1.100288630E-1,-1.093416587E-1,7.368344814E-2,1.717300193E-1
4.987702844E1,-1.375169903E-1,-1.130067408E-1,7.246175408E-2,1.921773969E-1
4.987953636E1,-1.613400280E-1,-1.117850468E-1,7.490514219E-2,2.100887471E-1
4.988204422E1,-1.808871478E-1,-1.075091213E-1,7.185091078E-2,2.223531533E-1
4.988455214E1,-2.059318870E-1,-1.130067408E-1,6.452073902E-2,2.436008853E-1
4.988706006E1,-2.450261116E-1,-1.172826737E-1,6.207735091E-2,2.786514282E-1
4.988956792E1,-2.853420377E-1,-1.148392856E-1,6.696412712E-2,3.147893491E-1
4.989207584E1,-3.232145607E-1,-1.117850468E-1,7.001836598E-2,3.490932834E-1
4.989458375E1,-3.568111658E-1,-1.117850468E-1,7.062921673E-2,3.805241004E-1
4.989709162E1,-3.879643679E-1,-1.087308154E-1,6.940752268E-2,4.088473372E-1
4.989959954E1,-4.136199355E-1,-1.111742035E-1,6.696412712E-2,4.335035743E-1
4.990210745E1,-4.404972196E-1,-1.185043678E-1,6.207735091E-2,4.603636423E-1
4.990461532E1,-4.685961902E-1,-1.050657257E-1,6.390989572E-2,4.844643134E-1
4.990712323E1,-4.985277057E-1,-1.148392856E-1,5.963396281E-2,5.150477108E-1
4.990963115E1,-5.278483629E-1,-1.123958975E-1,5.780142173E-2,5.427685845E-1
4.991213901E1,-5.559473634E-1,-1.068982705E-1,5.230379477E-2,5.685423450E-1
4.991464693E1,-5.791595578E-1,-1.166718230E-1,4.863871261E-2,5.927932456E-1
4.991715485E1,-6.029825807E-1,-1.166718230E-1,5.108210072E-2,6.162870174E-1
4.991966271E1,-6.249731183E-1,-1.160609797E-1,5.291464552E-2,6.378569662E-1
4.992217063E1,-6.439093947E-1,-1.203369126E-1,4.924955964E-2,6.569062340E-1
4.992467855E1,-6.597914100E-1,-1.191152185E-1,4.558447748E-2,6.720052712E-1
4.992718641E1,-6.756734252E-1,-1.172826737E-1,4.253023863E-2,6.870943343E-1
4.992969433E1,-6.927771568E-1,-1.227803007E-1,4.375193641E-2,7.049322118E-1
4.993220219E1,-7.111025453E-1,-1.215586066E-1,5.230379477E-2,7.233111444E-1
4.993471011E1,-7.312605381E-1,-1.221694499E-1,5.047125369E-2,7.431114967E-1
4.993721802E1,-7.465317249E-1,-1.227803007E-1,4.558447748E-2,7.579330862E-1
4.993972589E1,-7.587486506E-1,-1.240019947E-1,3.947600350E-2,7.698274899E-1
4.994223381E1,-7.709655762E-1,-1.197260618E-1,3.703261539E-2,7.810849276E-1
4.994474172E1,-7.789065838E-1,-1.264453828E-1,3.642176837E-2,7.899433184E-1
4.994724959E1,-7.953994870E-1,-1.252236813E-1,3.764346242E-2,8.060758926E-1
4.994975750E1,-8.106706738E-1,-1.227803007E-1,3.947600350E-2,8.208655788E-1
4.995226542E1,-8.265526891E-1,-1.215586066E-1,3.642176837E-2,8.362370405E-1
4.995477328E1,-8.338828683E-1,-1.209477559E-1,2.786990628E-2,8.430692316E-1
4.995728120E1,-8.412130475E-1,-1.233911440E-1,2.725905925E-2,8.506514104E-1
4.995978912E1,-8.546516895E-1,-1.313321590E-1,3.275668249E-2,8.653037887E-1
4.996229698E1,-8.766421676E-1,-1.154501289E-1,3.458922729E-2,8.848879233E-1
4.996480490E1,-8.968001604E-1,-1.209477559E-1,2.664821222E-2,9.053115566E-1
4.996731282E1,-9.108496308E-1,-1.215586066E-1,2.359397523E-2,9.192280568E-1
4.996982068E1,-9.212340117E-1,-1.166718230E-1,1.992889121E-2,9.288065349E-1
4.997232860E1,-9.401702881E-1,-1.221694499E-1,2.237228118E-2,9.483385809E-1
4.997483651E1,-9.529981017E-1,-1.252236813E-1,2.725905925E-2,9.615765225E-1
4.997734438E1,-9.676584005E-1,-1.240019947E-1,2.603736520E-2,9.759186540E-1
4.997985230E1,-9.823187590E-1,-1.178935245E-1,1.931804419E-2,9.895565745E-1
4.998236021E1,-9.939248562E-1,-1.117850468E-1,1.687465608E-2,1.000333580E0
4.998486808E1,-1.006752610E0,-1.081199646E-1,1.382041909E-2,1.012636040E0
4.998737599E1,-1.020802140E0,-1.252236813E-1,8.322793990E-3,1.028487846E0
4.998988391E1,-1.035462499E0,-1.215586066E-1,1.565296017E-2,1.042690796E0
